run,xign,yign,fuel,slp,asp,ws,wd,m1,m10,m100,cc,ch,cbh,cbd,lhc,lwc,firearea
257,-237.4,-183.7,101,16,293,17.5,49.4,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
258,792.4,-562.8,101,0,51,18.2,127.9,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
259,288.8,216.2,101,13,125,16.4,215.8,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
260,-658.3,586.0,101,7,143,8.3,32.1,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
261,40.4,-660.3,101,32,360,11.6,168.7,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
262,632.5,504.1,101,41,344,19.3,144.0,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
263,-109.1,-146.1,101,27,84,1.4,4.3,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
264,-872.9,57.3,101,29,287,25.6,255.9,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
265,201.3,332.4,101,26,289,8.3,192.7,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
266,568.9,-222.9,101,35,195,5.3,162.8,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
267,-766.6,-143.2,101,4,22,16.3,149.5,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
268,361.9,245.3,101,35,251,13.5,302.7,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
269,190.9,-422.9,101,33,349,8.2,239.3,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
270,-643.1,827.3,101,44,220,18.6,76.2,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
271,24.2,593.0,101,6,191,20.6,320.3,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
272,-133.8,403.2,101,34,55,17.0,346.9,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
273,-84.3,-297.7,101,24,254,5.6,339.8,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
274,466.0,306.0,101,34,264,12.5,323.1,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
275,141.9,-389.7,101,29,103,7.9,262.0,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
276,707.5,-201.9,101,23,164,26.7,141.1,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
277,-32.1,-212.1,101,34,298,7.9,186.7,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
278,-505.3,158.9,101,5,325,17.5,349.7,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
279,874.7,514.2,101,24,193,10.2,324.5,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
280,59.3,-113.0,101,39,332,7.0,8.8,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
281,808.5,267.7,101,25,7,14.6,177.7,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
282,-845.1,501.1,101,3,51,27.8,264.8,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
283,-622.3,168.3,101,37,344,5.1,202.0,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
284,-203.6,-592.9,101,13,39,29.4,212.9,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
285,-702.3,565.6,101,33,102,16.5,132.6,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
286,274.5,339.8,101,43,348,6.8,341.3,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
287,-352.6,-863.1,101,21,26,23.5,311.2,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
288,838.5,31.7,101,27,195,1.5,227.6,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
289,-158.2,-319.3,101,32,149,26.7,144.5,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
290,785.2,745.3,101,38,84,8.4,218.1,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
291,438.1,-48.8,101,4,291,10.9,5.9,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
292,524.3,-345.6,101,40,90,15.8,34.7,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
293,406.2,389.8,101,4,140,7.4,231.5,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
294,-200.6,-143.4,101,24,359,8.5,73.2,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
295,-596.0,-230.1,101,4,109,28.8,71.7,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
296,956.5,607.2,101,38,269,26.9,323.1,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
297,915.0,-259.6,101,44,60,16.2,130.0,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
298,-310.8,-530.2,101,44,216,26.6,135.7,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
299,-282.7,-317.8,101,37,39,10.0,68.3,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
300,880.5,0.7,101,2,345,6.5,166.1,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
301,521.6,489.8,101,38,133,5.2,346.7,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
302,232.7,914.8,101,28,67,7.7,307.5,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
303,171.5,-72.8,101,5,349,5.5,184.2,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
304,-570.0,580.9,101,8,142,4.2,99.7,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
305,-231.8,532.3,101,11,204,18.1,0.1,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
306,176.5,-109.3,101,5,322,27.9,161.6,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
307,638.4,-4.1,101,15,66,21.4,77.3,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
308,-872.2,360.0,101,26,150,14.0,18.4,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
309,941.9,462.2,101,17,288,7.9,72.3,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
310,-213.1,32.3,101,1,173,4.1,232.8,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
311,-103.7,616.1,101,8,57,24.8,253.5,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
312,-514.5,597.3,101,14,202,28.2,23.1,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
313,498.7,-80.1,101,26,216,25.0,249.4,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
314,58.4,627.4,101,9,25,20.3,230.1,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
315,-438.8,-819.4,101,22,222,25.4,186.4,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
316,-221.6,904.4,101,45,66,21.0,204.1,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
317,696.6,-28.7,101,13,155,23.7,47.0,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
318,895.3,354.9,101,39,143,11.8,170.1,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
319,-79.9,-557.0,101,20,169,11.6,341.4,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
320,-370.8,-181.6,101,23,136,3.6,344.3,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
321,-467.8,-484.1,101,26,320,19.8,189.8,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
322,460.7,875.4,101,38,273,17.4,270.0,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
323,28.4,-829.4,101,5,266,18.1,180.9,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
324,336.6,74.1,101,36,62,14.2,278.6,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
325,-38.3,-226.0,101,0,229,4.8,306.7,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
326,168.2,-397.3,101,25,194,18.6,210.2,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
327,-41.9,-548.1,101,2,334,16.7,5.6,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
328,780.1,954.8,101,26,28,25.0,89.8,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
329,492.9,-356.9,101,37,92,4.7,106.8,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
330,-888.1,407.8,101,2,290,19.9,226.9,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
331,272.1,511.3,101,38,179,3.7,255.6,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
332,-830.1,-200.1,101,10,94,2.7,286.0,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
333,-667.1,-540.8,101,33,154,29.2,84.3,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
334,-193.1,-792.8,101,42,97,29.7,241.3,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
335,-798.4,-213.0,101,18,58,1.1,218.8,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
336,729.2,98.7,101,32,94,17.7,261.3,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
337,493.4,639.3,101,1,232,9.5,128.0,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
338,-950.5,118.1,101,3,251,10.1,118.6,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
339,202.8,-596.6,101,41,212,0.0,144.5,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
340,-915.4,548.9,101,19,326,12.2,107.4,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
341,681.7,542.1,101,19,112,14.8,338.4,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
342,-847.5,166.4,101,24,350,10.6,189.5,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
343,308.0,551.8,101,20,128,18.2,332.7,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
344,-160.7,36.3,101,15,145,27.6,110.7,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
345,-219.1,-603.0,101,12,157,8.1,86.3,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
346,-875.3,-728.8,101,23,302,18.1,91.1,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
347,192.0,-742.7,101,36,165,23.1,185.1,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
348,289.6,401.1,101,44,231,4.0,230.6,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
349,885.1,-412.5,101,13,63,5.3,77.8,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
350,386.6,165.7,101,12,228,6.9,125.5,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
351,-9.4,-283.6,101,1,238,22.9,170.2,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
352,-431.4,867.0,101,1,58,15.9,133.2,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
353,-574.5,25.9,101,43,294,20.7,3.4,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
354,614.6,-822.7,101,0,349,14.8,28.1,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
355,-219.5,612.2,101,24,218,4.1,103.9,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
356,131.8,487.8,101,42,223,4.2,162.6,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
357,-909.5,759.2,101,24,125,13.7,169.9,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
358,-534.1,-284.3,101,26,249,24.7,233.7,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
359,-219.8,-392.0,101,35,93,28.9,293.7,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
360,-784.4,-879.0,101,31,46,20.6,303.6,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
361,325.5,957.2,101,1,80,7.1,226.6,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
362,453.8,-164.8,101,24,214,11.6,228.9,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
363,-623.3,-507.1,101,3,360,28.2,145.8,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
364,-904.6,307.2,101,8,6,27.3,153.6,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
365,-789.4,-121.4,101,14,315,6.8,228.4,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
366,191.6,-254.5,101,7,44,3.6,327.1,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
367,-245.7,-487.9,101,18,205,27.8,50.5,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
368,512.2,470.9,101,33,319,25.0,14.6,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
369,-857.1,489.4,101,35,86,3.2,110.7,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
370,136.2,398.5,101,35,36,3.3,123.1,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
371,835.8,656.6,101,14,139,6.3,13.1,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
372,-321.7,110.9,101,11,22,12.5,331.2,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
373,-928.2,627.9,101,38,10,25.3,12.1,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
374,207.5,429.9,101,13,187,13.7,200.9,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
375,-427.9,814.4,101,37,24,20.0,178.5,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
376,-618.3,146.1,101,8,239,21.8,230.1,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
377,-339.3,-141.2,101,15,277,12.3,305.2,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
378,-924.2,483.8,101,15,71,27.0,107.1,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
379,436.7,5.0,101,20,52,27.7,204.7,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
380,-959.6,49.1,101,29,88,8.9,303.9,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
381,10.4,318.8,101,44,120,7.4,25.8,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
382,340.0,-442.9,101,29,167,11.5,232.2,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
383,520.4,451.5,101,43,211,21.6,66.5,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
384,-341.9,600.2,101,38,179,30.4,264.7,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
385,-68.1,387.8,101,10,315,19.9,240.4,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
386,555.0,-163.8,101,15,170,17.3,14.7,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
387,350.8,380.8,101,10,302,25.4,53.1,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
388,633.9,122.1,101,8,82,20.3,157.6,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
389,420.4,-104.7,101,39,55,6.7,267.5,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
390,76.7,168.6,101,29,263,29.3,241.3,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
391,672.8,156.1,101,2,315,3.2,6.9,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
392,-357.4,-404.7,101,42,193,20.6,158.0,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
393,660.0,-98.4,101,40,198,13.6,76.3,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
394,13.0,559.7,101,45,177,17.1,104.5,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
395,635.4,-541.2,101,16,81,25.6,42.2,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
396,-430.1,-356.0,101,29,17,17.8,183.7,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
397,-446.5,95.3,101,27,234,30.3,91.3,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
398,-658.7,-942.6,101,31,314,28.3,94.6,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
399,-39.2,103.1,101,17,187,14.2,359.3,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
400,955.2,-904.5,101,43,340,8.6,65.1,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
401,-139.8,-281.8,101,21,158,13.4,65.2,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
402,-227.7,-796.8,101,30,220,27.2,97.3,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
403,-416.8,-857.9,101,34,352,1.3,293.6,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
404,955.4,-645.1,101,44,62,5.7,33.4,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
405,546.1,-150.5,101,21,314,9.2,54.0,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
406,-748.2,354.3,101,25,343,9.9,232.3,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
407,-458.7,400.1,101,26,266,23.5,296.4,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
408,625.5,-217.2,101,8,156,29.9,288.1,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
409,70.3,641.5,101,35,295,6.9,260.3,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
410,-614.1,-28.9,101,7,107,21.1,335.5,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
411,611.6,-782.2,101,27,220,22.1,332.2,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
412,922.8,-153.3,101,36,169,1.4,359.8,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
413,-461.1,-18.2,101,18,337,10.9,43.4,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
414,-326.7,-832.4,101,34,232,11.7,147.9,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
415,181.6,667.4,101,44,232,22.5,38.1,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
416,747.5,673.5,101,45,176,29.3,133.8,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
417,-551.6,-200.1,101,3,283,8.3,345.4,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
418,-883.3,-783.5,101,4,178,13.0,271.0,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
419,-328.9,869.8,101,31,327,28.5,339.7,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
420,-435.1,509.7,101,25,114,19.6,194.2,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
421,-674.7,-211.0,101,14,183,24.4,28.3,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
422,313.9,674.8,101,18,65,1.1,215.8,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
423,451.5,395.6,101,8,65,8.6,186.2,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
424,857.9,-490.0,101,44,229,24.2,40.2,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
425,-643.8,130.0,101,21,229,11.2,213.8,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
426,547.6,200.2,101,10,280,4.9,205.8,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
427,-59.9,480.5,101,11,295,28.5,119.9,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
428,-931.0,836.2,101,1,332,2.1,184.5,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
429,-920.7,594.0,101,23,107,24.3,239.4,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
430,894.6,741.1,101,21,48,16.9,264.9,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
431,-580.4,-888.0,101,28,166,14.0,64.9,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
432,-21.8,-874.2,101,23,232,14.7,272.5,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
433,-314.8,763.2,101,43,2,23.7,208.1,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
434,-11.1,487.4,101,28,128,28.3,351.4,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
435,105.1,15.1,101,22,65,22.3,349.8,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
436,-35.8,161.5,101,22,293,8.6,230.8,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
437,817.0,-605.4,101,27,18,28.2,207.4,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
438,-519.1,225.4,101,35,21,5.4,5.0,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
439,931.0,401.4,101,26,72,4.8,53.2,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
440,500.2,-383.0,101,20,130,4.5,129.5,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
441,-60.2,502.3,101,23,192,3.7,332.7,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
442,87.0,341.7,101,26,198,29.0,291.2,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
443,-39.7,-457.3,101,10,23,10.8,60.3,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
444,-89.5,776.4,101,13,66,28.6,3.2,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
445,505.6,603.4,101,39,208,7.2,329.2,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
446,-355.7,434.2,101,34,293,7.2,226.9,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
447,462.7,385.1,101,5,200,16.1,221.3,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
448,-231.0,823.7,101,42,133,30.2,42.0,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
449,83.8,39.2,101,4,357,24.6,72.8,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
450,-291.4,-31.6,101,37,252,28.8,70.6,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
451,-362.7,-714.4,101,45,103,8.7,202.1,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
452,-855.2,-915.0,101,9,108,22.2,175.2,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
453,-422.6,808.7,101,44,184,19.5,98.3,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
454,-559.3,284.2,101,32,178,15.4,102.9,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
455,-50.7,409.7,101,16,102,2.4,302.5,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
456,-226.3,-228.5,101,27,320,13.1,195.3,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
457,596.3,321.3,101,15,217,5.6,99.8,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
458,-214.7,-186.2,101,25,264,29.7,157.9,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
459,720.9,92.1,101,24,358,2.1,325.1,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
460,860.1,-598.8,101,42,236,10.4,281.0,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
461,211.3,116.6,101,27,282,25.2,207.0,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
462,566.5,-818.4,101,35,73,26.6,223.8,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
463,191.9,-204.9,101,23,332,15.2,40.5,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
464,-408.1,7.9,101,6,227,28.1,292.7,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
465,463.2,-838.5,101,19,273,23.0,272.5,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
466,806.4,27.8,101,28,294,23.3,134.0,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
467,0.4,944.8,101,9,186,10.8,181.1,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
468,899.8,-656.3,101,24,197,3.7,93.4,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
469,-771.9,828.9,101,34,351,6.9,312.2,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
470,-833.7,72.9,101,19,265,7.3,276.8,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
471,-148.7,316.0,101,7,200,18.7,52.1,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
472,834.3,321.6,101,10,330,13.4,80.1,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
473,-186.9,-69.6,101,1,82,8.4,356.9,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
474,-728.6,-657.5,101,28,321,27.7,18.4,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
475,652.9,-47.6,101,39,241,4.7,140.7,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
476,-656.4,719.9,101,3,120,29.3,355.2,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
477,681.3,98.5,101,15,343,13.7,353.3,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
478,674.3,150.9,101,9,258,24.4,346.1,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
479,480.1,-827.9,101,21,107,25.8,332.3,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
480,186.3,675.8,101,6,296,26.2,200.1,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
481,-330.6,190.5,101,20,149,4.4,296.7,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
482,-912.7,-621.4,101,41,20,4.9,192.4,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
483,-442.1,-638.9,101,44,99,25.5,240.9,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
484,-168.7,172.0,101,40,205,16.9,126.3,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
485,839.9,246.8,101,30,262,12.7,297.0,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
486,-896.8,299.8,101,5,316,7.7,94.6,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
487,901.3,-514.2,101,9,246,11.2,299.8,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
488,374.9,383.2,101,11,293,16.6,246.5,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
489,126.9,-333.6,101,18,270,21.3,40.8,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
490,488.3,-290.0,101,26,124,9.6,143.3,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
491,590.1,655.2,101,22,256,2.8,275.8,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
492,36.4,-808.3,101,16,21,28.0,226.9,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
493,702.1,744.4,101,39,281,30.4,327.6,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
494,498.0,-701.0,101,35,80,13.5,269.8,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
495,134.8,121.8,101,20,339,5.5,307.3,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
496,684.7,925.6,101,1,170,3.9,99.4,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
497,-221.1,-865.3,101,10,298,18.5,52.9,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
498,927.9,-765.2,101,13,79,10.3,138.6,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
499,1.0,176.8,101,24,341,25.8,286.5,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
